account_id,user_id,username,bank_name,account_type,currency,balance
acc_000534_3,534,deniz0534,Enpara,current,TRY,122.01
acc_000535_1,535,naz0535,DenizBank,savings,TRY,380.68
acc_000535_2,535,naz0535,Yapı Kredi,current,TRY,3996.07
acc_000536_1,536,murat0536,Enpara,current,TRY,5220.01
acc_000537_1,537,emre0537,Ziraat,current,TRY,6637.57
acc_000538_1,538,tugce0538,Enpara,savings,TRY,5631.34
acc_000539_1,539,umut0539,Halkbank,savings,TRY,2645.83
acc_000540_1,540,kubra0540,Garanti,current,TRY,2260.76
acc_000541_1,541,kerem0541,DenizBank,savings,TRY,1635.11
acc_000541_2,541,kerem0541,Enpara,savings,TRY,511.28
acc_000541_3,541,kerem0541,Ziraat,current,TRY,369.34
acc_000542_1,542,yasemin0542,Enpara,savings,TRY,4240.39
acc_000542_2,542,yasemin0542,TEB,current,TRY,681.26
acc_000543_1,543,yigit0543,Halkbank,current,TRY,1620.94
acc_000543_2,543,yigit0543,Yapı Kredi,savings,TRY,3984.35
acc_000544_1,544,pinar0544,Ziraat,savings,TRY,1218.87
acc_000544_2,544,pinar0544,TEB,current,TRY,2068.68
acc_000545_1,545,pinar0545,VakıfBank,savings,TRY,710.7
acc_000545_2,545,pinar0545,Yapı Kredi,current,TRY,543.64
acc_000545_3,545,pinar0545,Enpara,savings,TRY,3425.79
acc_000546_1,546,elif0546,Akbank,savings,TRY,270.72
acc_000546_2,546,elif0546,Yapı Kredi,current,TRY,2715.07
acc_000547_1,547,i̇rem0547,Halkbank,current,TRY,1901.92
acc_000548_1,548,umut0548,TEB,current,TRY,1393.81
acc_000548_2,548,umut0548,Yapı Kredi,savings,TRY,4773.35
acc_000548_3,548,umut0548,Enpara,current,TRY,82.73
acc_000549_1,549,hakan0549,Garanti,current,TRY,2119.37
acc_000549_2,549,hakan0549,Ziraat,savings,TRY,2526.7
acc_000549_3,549,hakan0549,VakıfBank,current,TRY,2093.88
acc_000550_1,550,naz0550,Halkbank,savings,TRY,2486.61
acc_000551_1,551,ahmet0551,Yapı Kredi,current,TRY,0.0
acc_000551_2,551,ahmet0551,Akbank,savings,TRY,3651.9
acc_000552_1,552,ayse0552,Enpara,savings,TRY,4942.22
acc_000553_1,553,i̇lker0553,Yapı Kredi,current,TRY,403.9
acc_000553_2,553,i̇lker0553,Garanti,current,TRY,1736.53
acc_000554_1,554,cenk0554,TEB,current,TRY,0.0
acc_000554_2,554,cenk0554,Halkbank,current,TRY,2768.24
acc_000554_3,554,cenk0554,Akbank,current,TRY,0.0
acc_000555_1,555,hilal0555,DenizBank,savings,TRY,4186.79
acc_000555_2,555,hilal0555,Halkbank,savings,TRY,437.88
acc_000556_1,556,leyla0556,TEB,current,TRY,783.36
acc_000556_2,556,leyla0556,VakıfBank,savings,TRY,962.57
acc_000557_1,557,ayse0557,DenizBank,current,TRY,3790.87
acc_000558_1,558,ahmet0558,Garanti,savings,TRY,1070.03
acc_000558_2,558,ahmet0558,DenizBank,current,TRY,2442.92
acc_000559_1,559,yigit0559,DenizBank,current,TRY,3615.1
acc_000560_1,560,omer0560,TEB,current,TRY,3418.62
acc_000561_1,561,naz0561,TEB,current,TRY,4901.22
acc_000562_1,562,cenk0562,DenizBank,savings,TRY,3127.43
acc_000563_1,563,ahmet0563,Halkbank,current,TRY,2546.53
acc_000563_2,563,ahmet0563,İş Bankası,savings,TRY,0.0
acc_000564_1,564,gokhan0564,VakıfBank,current,TRY,4079.75
acc_000564_2,564,gokhan0564,Ziraat,savings,TRY,834.22
acc_000565_1,565,omer0565,Ziraat,savings,TRY,2319.38
acc_000565_2,565,omer0565,Akbank,savings,TRY,5922.1
acc_000566_1,566,naz0566,Ziraat,current,TRY,1707.76
acc_000566_2,566,naz0566,TEB,current,TRY,1167.29
acc_000567_1,567,rabia0567,Halkbank,current,TRY,1477.54
acc_000567_2,567,rabia0567,Garanti,savings,TRY,2013.31
acc_000568_1,568,yasemin0568,Garanti,current,TRY,6254.08
acc_000569_1,569,tolga0569,Halkbank,savings,TRY,1020.07
acc_000569_2,569,tolga0569,Yapı Kredi,current,TRY,2112.89
acc_000569_3,569,tolga0569,Enpara,current,TRY,1211.82
acc_000570_1,570,onur0570,Akbank,savings,TRY,5251.51
acc_000571_1,571,gokhan0571,TEB,savings,TRY,4955.99
acc_000572_1,572,nisa0572,TEB,savings,TRY,4491.21
acc_000572_2,572,nisa0572,Ziraat,current,TRY,2450.69
acc_000573_1,573,elif0573,Ziraat,current,TRY,1006.54
acc_000573_2,573,elif0573,Enpara,current,TRY,1585.36
acc_000573_3,573,elif0573,Yapı Kredi,savings,TRY,2170.44
acc_000574_1,574,tugce0574,Ziraat,savings,TRY,3493.86
acc_000575_1,575,ayse0575,Enpara,savings,TRY,3130.27
acc_000575_2,575,ayse0575,Akbank,savings,TRY,3164.54
acc_000575_3,575,ayse0575,Yapı Kredi,savings,TRY,2091.24
acc_000576_1,576,kadir0576,Enpara,current,TRY,987.78
acc_000576_2,576,kadir0576,Garanti,savings,TRY,5232.02
acc_000577_1,577,sila0577,Akbank,savings,TRY,656.75
acc_000577_2,577,sila0577,VakıfBank,savings,TRY,104.55
acc_000577_3,577,sila0577,DenizBank,current,TRY,3634.09
acc_000578_1,578,nisa0578,İş Bankası,savings,TRY,4217.82
acc_000579_1,579,yaren0579,VakıfBank,current,TRY,4876.35
acc_000579_2,579,yaren0579,Ziraat,savings,TRY,1339.16
acc_000579_3,579,yaren0579,İş Bankası,savings,TRY,1361.0
acc_000580_1,580,selin0580,DenizBank,current,TRY,765.42
acc_000580_2,580,selin0580,İş Bankası,savings,TRY,2808.02
acc_000581_1,581,zeynep0581,Enpara,current,TRY,524.17
acc_000581_2,581,zeynep0581,Yapı Kredi,savings,TRY,2964.4
acc_000582_1,582,oguz0582,Ziraat,current,TRY,132.98
acc_000582_2,582,oguz0582,TEB,savings,TRY,2739.29
acc_000582_3,582,oguz0582,İş Bankası,current,TRY,2692.24
acc_000583_1,583,hakan0583,Yapı Kredi,savings,TRY,3302.79
acc_000583_2,583,hakan0583,İş Bankası,savings,TRY,3030.54
acc_000584_1,584,tugce0584,Yapı Kredi,current,TRY,204.33
acc_000584_2,584,tugce0584,Halkbank,savings,TRY,1420.89
acc_000584_3,584,tugce0584,Enpara,savings,TRY,3815.37
acc_000585_1,585,pinar0585,Yapı Kredi,savings,TRY,1704.92
acc_000585_2,585,pinar0585,Garanti,current,TRY,410.54
acc_000586_1,586,onur0586,Akbank,savings,TRY,5591.64
acc_000587_1,587,sila0587,DenizBank,savings,TRY,3665.57
acc_000588_1,588,yigit0588,VakıfBank,current,TRY,4918.85
acc_000589_1,589,naz0589,Ziraat,savings,TRY,289.58
acc_000589_2,589,naz0589,DenizBank,current,TRY,4312.94
acc_000589_3,589,naz0589,Enpara,current,TRY,1410.9
acc_000590_1,590,burak0590,Enpara,savings,TRY,1200.15
acc_000590_2,590,burak0590,Halkbank,savings,TRY,1583.52
acc_000590_3,590,burak0590,Ziraat,savings,TRY,1574.55
acc_000591_1,591,umut0591,Garanti,current,TRY,1933.05
acc_000591_2,591,umut0591,Yapı Kredi,current,TRY,1444.67
acc_000591_3,591,umut0591,Akbank,current,TRY,0.0
acc_000592_1,592,fatma0592,Ziraat,savings,TRY,2962.74
acc_000592_2,592,fatma0592,Garanti,savings,TRY,1195.76
acc_000592_3,592,fatma0592,Halkbank,current,TRY,1627.51
acc_000593_1,593,ahmet0593,Garanti,savings,TRY,3786.18
acc_000593_2,593,ahmet0593,İş Bankası,current,TRY,0.0
acc_000594_1,594,murat0594,Halkbank,savings,TRY,5584.01
acc_000595_1,595,fatma0595,Enpara,savings,TRY,3645.43
acc_000595_2,595,fatma0595,Garanti,savings,TRY,0.0
acc_000596_1,596,dilan0596,Akbank,current,TRY,3258.0
acc_000596_2,596,dilan0596,VakıfBank,savings,TRY,767.6
acc_000597_1,597,onur0597,Enpara,current,TRY,926.7
acc_000597_2,597,onur0597,Garanti,savings,TRY,2167.34
acc_000597_3,597,onur0597,VakıfBank,savings,TRY,1508.6
acc_000598_1,598,mehmet0598,DenizBank,savings,TRY,2819.01
acc_000599_1,599,yasemin0599,Ziraat,savings,TRY,2623.73
acc_000599_2,599,yasemin0599,Halkbank,current,TRY,3193.59
acc_000599_3,599,yasemin0599,İş Bankası,savings,TRY,0.0
acc_000600_1,600,selin0600,Enpara,current,TRY,4067.86
acc_000601_1,601,i̇rem0601,Garanti,current,TRY,92.98
acc_000601_2,601,i̇rem0601,Ziraat,current,TRY,1330.07
acc_000601_3,601,i̇rem0601,Akbank,savings,TRY,443.59
acc_000602_1,602,melike0602,Enpara,savings,TRY,3152.43
acc_000602_2,602,melike0602,Garanti,savings,TRY,5.88
acc_000602_3,602,melike0602,Halkbank,savings,TRY,754.48
acc_000603_1,603,i̇rem0603,Yapı Kredi,current,TRY,519.19
acc_000603_2,603,i̇rem0603,Halkbank,current,TRY,963.81
acc_000604_1,604,sila0604,VakıfBank,savings,TRY,4235.29
acc_000605_1,605,i̇rem0605,Enpara,current,TRY,2489.05
acc_000606_1,606,yigit0606,İş Bankası,current,TRY,1943.38
acc_000606_2,606,yigit0606,Halkbank,savings,TRY,1298.79
acc_000606_3,606,yigit0606,DenizBank,current,TRY,0.0
acc_000607_1,607,onur0607,Garanti,current,TRY,5786.41
acc_000608_1,608,can0608,Yapı Kredi,savings,TRY,1481.51
acc_000608_2,608,can0608,Akbank,current,TRY,2729.11
acc_000608_3,608,can0608,TEB,current,TRY,1298.85
acc_000609_1,609,naz0609,İş Bankası,current,TRY,5236.58
acc_000610_1,610,leyla0610,Garanti,current,TRY,3921.08
acc_000611_1,611,esra0611,TEB,current,TRY,6463.24
acc_000612_1,612,sena0612,Garanti,savings,TRY,1467.02
acc_000612_2,612,sena0612,İş Bankası,current,TRY,2258.07
acc_000612_3,612,sena0612,DenizBank,savings,TRY,1036.2
acc_000613_1,613,gokhan0613,Garanti,current,TRY,874.38
acc_000613_2,613,gokhan0613,Yapı Kredi,current,TRY,188.08
acc_000614_1,614,can0614,Akbank,savings,TRY,2296.89
acc_000614_2,614,can0614,TEB,savings,TRY,0.0
acc_000615_1,615,ayse0615,Akbank,current,TRY,3758.71
acc_000616_1,616,sila0616,Akbank,current,TRY,966.43
acc_000616_2,616,sila0616,Halkbank,current,TRY,729.69
acc_000616_3,616,sila0616,Ziraat,savings,TRY,1478.35
acc_000617_1,617,murat0617,Akbank,current,TRY,1086.84
acc_000617_2,617,murat0617,Ziraat,savings,TRY,3700.82
acc_000618_1,618,rabia0618,Yapı Kredi,savings,TRY,3606.53
acc_000618_2,618,rabia0618,DenizBank,savings,TRY,1478.06
acc_000619_1,619,sena0619,TEB,current,TRY,1855.89
acc_000619_2,619,sena0619,Enpara,savings,TRY,3973.76
acc_000620_1,620,elif0620,Halkbank,current,TRY,5167.95
acc_000621_1,621,pinar0621,Garanti,savings,TRY,5434.44
acc_000622_1,622,selin0622,Enpara,savings,TRY,2378.85
acc_000623_1,623,hakan0623,Yapı Kredi,savings,TRY,3619.31
acc_000624_1,624,mert0624,DenizBank,current,TRY,2031.48
acc_000624_2,624,mert0624,Yapı Kredi,savings,TRY,3097.13
acc_000625_1,625,tugce0625,DenizBank,current,TRY,5168.98
acc_000625_2,625,tugce0625,Akbank,current,TRY,0.0
acc_000626_1,626,murat0626,Enpara,current,TRY,632.31
acc_000626_2,626,murat0626,Ziraat,current,TRY,4898.63
acc_000627_1,627,can0627,Akbank,current,TRY,0.0
acc_000627_2,627,can0627,Halkbank,savings,TRY,2004.6
acc_000627_3,627,can0627,Yapı Kredi,current,TRY,1613.47
acc_000628_1,628,sila0628,DenizBank,current,TRY,6289.17
acc_000628_2,628,sila0628,Yapı Kredi,current,TRY,850.16
acc_000628_3,628,sila0628,TEB,current,TRY,404.79
acc_000629_1,629,kerem0629,Ziraat,savings,TRY,658.91
acc_000629_2,629,kerem0629,TEB,current,TRY,0.0
acc_000629_3,629,kerem0629,Yapı Kredi,savings,TRY,1692.05
acc_000630_1,630,kerem0630,VakıfBank,savings,TRY,4519.77
acc_000631_1,631,burak0631,Enpara,current,TRY,2096.32
acc_000631_2,631,burak0631,DenizBank,savings,TRY,1068.02
acc_000631_3,631,burak0631,TEB,savings,TRY,0.0
acc_000632_1,632,elif0632,Akbank,current,TRY,4435.72
acc_000633_1,633,naz0633,Ziraat,current,TRY,5303.17
acc_000634_1,634,hakan0634,Akbank,current,TRY,4193.29
acc_000635_1,635,zeynep0635,Ziraat,current,TRY,2603.01
acc_000636_1,636,sila0636,Halkbank,current,TRY,2293.3
acc_000637_1,637,hakan0637,Halkbank,current,TRY,3265.5
acc_000637_2,637,hakan0637,Yapı Kredi,current,TRY,3202.14
acc_000638_1,638,kerem0638,Akbank,savings,TRY,1103.93
acc_000638_2,638,kerem0638,Yapı Kredi,savings,TRY,277.14
acc_000638_3,638,kerem0638,DenizBank,current,TRY,901.63
acc_000639_1,639,kadir0639,Akbank,current,TRY,4043.48
acc_000640_1,640,gokhan0640,Halkbank,savings,TRY,1218.77
acc_000640_2,640,gokhan0640,İş Bankası,savings,TRY,1853.3
acc_000641_1,641,selin0641,Enpara,savings,TRY,1761.14
acc_000641_2,641,selin0641,Yapı Kredi,savings,TRY,1185.9
acc_000641_3,641,selin0641,VakıfBank,current,TRY,0.0
acc_000642_1,642,kubra0642,TEB,savings,TRY,789.66
acc_000642_2,642,kubra0642,VakıfBank,current,TRY,6089.66
acc_000642_3,642,kubra0642,Garanti,current,TRY,234.79
acc_000643_1,643,leyla0643,Ziraat,current,TRY,998.1
acc_000643_2,643,leyla0643,VakıfBank,current,TRY,3543.27
acc_000644_1,644,kadir0644,İş Bankası,current,TRY,4329.01
acc_000645_1,645,deniz0645,İş Bankası,current,TRY,161.21
acc_000645_2,645,deniz0645,Yapı Kredi,current,TRY,0.0
acc_000645_3,645,deniz0645,Garanti,savings,TRY,2378.31
acc_000646_1,646,kerem0646,Halkbank,savings,TRY,2473.92
acc_000646_2,646,kerem0646,TEB,savings,TRY,773.8
acc_000646_3,646,kerem0646,Yapı Kredi,savings,TRY,1411.19
acc_000647_1,647,leyla0647,DenizBank,savings,TRY,5570.37
acc_000647_2,647,leyla0647,VakıfBank,savings,TRY,1171.73
acc_000648_1,648,eda0648,TEB,savings,TRY,1186.79
acc_000648_2,648,eda0648,Akbank,current,TRY,343.59
acc_000648_3,648,eda0648,Ziraat,savings,TRY,524.46
acc_000649_1,649,murat0649,Yapı Kredi,current,TRY,5164.71
acc_000650_1,650,ayse0650,Akbank,savings,TRY,0.0
acc_000650_2,650,ayse0650,İş Bankası,savings,TRY,2604.01
acc_000650_3,650,ayse0650,Ziraat,current,TRY,1822.45
acc_000651_1,651,kerem0651,VakıfBank,savings,TRY,4053.96
acc_000651_2,651,kerem0651,Ziraat,current,TRY,623.28
acc_000652_1,652,leyla0652,Akbank,current,TRY,2015.53
acc_000653_1,653,deniz0653,Garanti,current,TRY,742.95
acc_000653_2,653,deniz0653,Halkbank,current,TRY,395.76
acc_000653_3,653,deniz0653,Enpara,current,TRY,1475.75
acc_000654_1,654,eda0654,Ziraat,current,TRY,2576.37
acc_000654_2,654,eda0654,Garanti,current,TRY,337.45
acc_000654_3,654,eda0654,Akbank,current,TRY,1882.64
acc_000655_1,655,hilal0655,Garanti,current,TRY,2181.89
acc_000655_2,655,hilal0655,TEB,current,TRY,1076.74
acc_000655_3,655,hilal0655,DenizBank,current,TRY,1561.29
acc_000656_1,656,dilan0656,Yapı Kredi,current,TRY,4805.08
acc_000657_1,657,burak0657,Ziraat,current,TRY,1400.93
acc_000657_2,657,burak0657,Halkbank,current,TRY,2223.85
acc_000658_1,658,leyla0658,Enpara,savings,TRY,4239.49
acc_000659_1,659,oguz0659,Halkbank,savings,TRY,5558.58
acc_000660_1,660,murat0660,Enpara,current,TRY,5857.47
acc_000661_1,661,i̇lker0661,Garanti,current,TRY,5090.62
acc_000661_2,661,i̇lker0661,Ziraat,current,TRY,533.06
acc_000662_1,662,fatma0662,TEB,current,TRY,1841.01
acc_000662_2,662,fatma0662,Halkbank,current,TRY,1373.36
acc_000663_1,663,deniz0663,İş Bankası,savings,TRY,5320.89
acc_000664_1,664,can0664,Ziraat,current,TRY,58.12
acc_000664_2,664,can0664,TEB,savings,TRY,2194.14
acc_000664_3,664,can0664,VakıfBank,savings,TRY,0.0
acc_000665_1,665,eda0665,Akbank,current,TRY,3819.35
acc_000665_2,665,eda0665,Halkbank,savings,TRY,2744.75
acc_000666_1,666,can0666,Akbank,current,TRY,1242.81
acc_000666_2,666,can0666,Ziraat,current,TRY,997.72
acc_000666_3,666,can0666,Enpara,current,TRY,3517.69
acc_000667_1,667,melike0667,DenizBank,current,TRY,1973.3
acc_000667_2,667,melike0667,Ziraat,savings,TRY,2096.17
acc_000667_3,667,melike0667,İş Bankası,current,TRY,1497.42
acc_000668_1,668,mert0668,İş Bankası,savings,TRY,1371.29
acc_000668_2,668,mert0668,DenizBank,current,TRY,1444.76
acc_000668_3,668,mert0668,Akbank,current,TRY,1984.25
acc_000669_1,669,murat0669,İş Bankası,savings,TRY,5938.8
acc_000670_1,670,kadir0670,Enpara,savings,TRY,6015.86
acc_000671_1,671,hakan0671,Halkbank,savings,TRY,1620.74
acc_000671_2,671,hakan0671,Yapı Kredi,current,TRY,3435.2
acc_000672_1,672,kerem0672,İş Bankası,current,TRY,1875.9
acc_000672_2,672,kerem0672,Akbank,savings,TRY,1925.62
acc_000673_1,673,ayse0673,İş Bankası,current,TRY,4582.8
acc_000674_1,674,sena0674,Halkbank,current,TRY,226.53
acc_000674_2,674,sena0674,VakıfBank,savings,TRY,2650.2
acc_000674_3,674,sena0674,TEB,current,TRY,3023.06
acc_000675_1,675,cenk0675,Garanti,savings,TRY,1566.53
acc_000675_2,675,cenk0675,VakıfBank,current,TRY,476.03
acc_000675_3,675,cenk0675,Ziraat,current,TRY,531.83
acc_000676_1,676,ayse0676,Yapı Kredi,current,TRY,5327.27
acc_000677_1,677,eda0677,Yapı Kredi,savings,TRY,3271.71
acc_000678_1,678,gokhan0678,İş Bankası,current,TRY,3923.36
acc_000679_1,679,ayse0679,DenizBank,current,TRY,2841.73
acc_000679_2,679,ayse0679,Yapı Kredi,current,TRY,1322.0
acc_000680_1,680,zeynep0680,İş Bankası,current,TRY,3276.62
acc_000680_2,680,zeynep0680,Halkbank,savings,TRY,3226.9
acc_000680_3,680,zeynep0680,DenizBank,current,TRY,0.0
acc_000681_1,681,tugce0681,Akbank,savings,TRY,2402.55
acc_000681_2,681,tugce0681,Halkbank,current,TRY,2231.97
acc_000682_1,682,cenk0682,TEB,savings,TRY,2052.38
acc_000682_2,682,cenk0682,Garanti,current,TRY,2658.79
acc_000682_3,682,cenk0682,Akbank,current,TRY,389.14
acc_000683_1,683,nisa0683,Enpara,savings,TRY,2342.63
acc_000684_1,684,sena0684,İş Bankası,current,TRY,530.46
acc_000684_2,684,sena0684,Akbank,savings,TRY,3146.76
acc_000685_1,685,esra0685,TEB,savings,TRY,5405.72
acc_000686_1,686,murat0686,Halkbank,savings,TRY,2337.41
acc_000686_2,686,murat0686,İş Bankası,savings,TRY,529.01
acc_000687_1,687,onur0687,İş Bankası,current,TRY,4624.28
acc_000688_1,688,burak0688,Garanti,current,TRY,325.5
acc_000688_2,688,burak0688,Akbank,savings,TRY,3080.84
acc_000688_3,688,burak0688,Yapı Kredi,savings,TRY,47.96
acc_000689_1,689,kubra0689,Ziraat,savings,TRY,1723.26
acc_000689_2,689,kubra0689,DenizBank,savings,TRY,3416.37
acc_000689_3,689,kubra0689,Halkbank,savings,TRY,514.64
acc_000690_1,690,tolga0690,Yapı Kredi,savings,TRY,1849.8
acc_000691_1,691,kadir0691,Enpara,savings,TRY,1484.79
acc_000691_2,691,kadir0691,DenizBank,current,TRY,1199.5
acc_000692_1,692,i̇lker0692,Akbank,savings,TRY,2298.38
acc_000692_2,692,i̇lker0692,TEB,savings,TRY,3738.78
acc_000692_3,692,i̇lker0692,Yapı Kredi,current,TRY,1075.15
acc_000693_1,693,selin0693,Garanti,savings,TRY,3206.22
acc_000693_2,693,selin0693,VakıfBank,current,TRY,3598.13
acc_000693_3,693,selin0693,TEB,savings,TRY,101.35
acc_000694_1,694,hilal0694,Akbank,savings,TRY,5665.75
acc_000695_1,695,dilan0695,Akbank,savings,TRY,4073.75
acc_000696_1,696,elif0696,TEB,current,TRY,7527.6
acc_000697_1,697,rabia0697,İş Bankası,current,TRY,5725.95
acc_000698_1,698,pinar0698,Garanti,savings,TRY,4718.53
acc_000699_1,699,i̇lker0699,DenizBank,savings,TRY,2017.49
acc_000699_2,699,i̇lker0699,Yapı Kredi,current,TRY,1954.28
acc_000699_3,699,i̇lker0699,Ziraat,current,TRY,57.55
acc_000700_1,700,melike0700,Garanti,current,TRY,1505.66
acc_000700_2,700,melike0700,İş Bankası,savings,TRY,390.65
acc_000701_1,701,pinar0701,TEB,savings,TRY,2410.68
acc_000702_1,702,deniz0702,Akbank,savings,TRY,5473.24
acc_000703_1,703,volkan0703,İş Bankası,current,TRY,1499.87
acc_000703_2,703,volkan0703,Garanti,current,TRY,2213.62
acc_000704_1,704,eda0704,Enpara,savings,TRY,0.0
acc_000704_2,704,eda0704,DenizBank,savings,TRY,5528.28
acc_000704_3,704,eda0704,Akbank,savings,TRY,1095.95
acc_000705_1,705,i̇lker0705,Ziraat,current,TRY,4724.98
acc_000705_2,705,i̇lker0705,VakıfBank,current,TRY,1011.88
acc_000706_1,706,melike0706,VakıfBank,savings,TRY,3000.82
acc_000707_1,707,i̇lker0707,İş Bankası,current,TRY,539.37
acc_000707_2,707,i̇lker0707,Yapı Kredi,current,TRY,0.0
acc_000707_3,707,i̇lker0707,Ziraat,current,TRY,1251.32
acc_000708_1,708,mert0708,Yapı Kredi,savings,TRY,0.0
acc_000708_2,708,mert0708,Akbank,savings,TRY,3099.53
acc_000708_3,708,mert0708,Ziraat,current,TRY,1271.88
acc_000709_1,709,omer0709,İş Bankası,current,TRY,3615.32
acc_000710_1,710,umut0710,Halkbank,savings,TRY,1369.89
acc_000710_2,710,umut0710,TEB,savings,TRY,0.0
acc_000710_3,710,umut0710,İş Bankası,savings,TRY,725.63
acc_000711_1,711,umut0711,İş Bankası,savings,TRY,3341.47
acc_000712_1,712,cenk0712,İş Bankası,current,TRY,3484.31
acc_000712_2,712,cenk0712,VakıfBank,savings,TRY,967.4
acc_000712_3,712,cenk0712,Ziraat,savings,TRY,1614.46
acc_000713_1,713,selin0713,Ziraat,savings,TRY,2122.94
acc_000713_2,713,selin0713,Akbank,current,TRY,2542.93
acc_000714_1,714,yigit0714,Enpara,savings,TRY,1445.78
acc_000714_2,714,yigit0714,Yapı Kredi,savings,TRY,0.0
acc_000714_3,714,yigit0714,Halkbank,current,TRY,1653.97
acc_000715_1,715,gokhan0715,İş Bankası,savings,TRY,2517.7
acc_000716_1,716,kadir0716,Yapı Kredi,savings,TRY,3154.98
acc_000716_2,716,kadir0716,İş Bankası,savings,TRY,1722.38
acc_000717_1,717,yigit0717,DenizBank,current,TRY,1022.38
acc_000717_2,717,yigit0717,İş Bankası,current,TRY,3179.81
acc_000718_1,718,naz0718,Ziraat,current,TRY,671.79
acc_000718_2,718,naz0718,İş Bankası,current,TRY,0.0
acc_000718_3,718,naz0718,Yapı Kredi,current,TRY,6160.49
acc_000719_1,719,yaren0719,İş Bankası,savings,TRY,3596.31
acc_000719_2,719,yaren0719,Akbank,current,TRY,4071.29
acc_000720_1,720,mert0720,TEB,savings,TRY,577.7
acc_000720_2,720,mert0720,Halkbank,savings,TRY,2147.01
acc_000720_3,720,mert0720,VakıfBank,current,TRY,1044.89
acc_000721_1,721,ahmet0721,VakıfBank,current,TRY,747.78
acc_000721_2,721,ahmet0721,TEB,savings,TRY,1140.61
acc_000721_3,721,ahmet0721,İş Bankası,savings,TRY,527.91
acc_000722_1,722,sila0722,Garanti,savings,TRY,5997.39
acc_000723_1,723,dilan0723,Ziraat,savings,TRY,5839.38
acc_000724_1,724,dilan0724,VakıfBank,savings,TRY,3937.23
acc_000724_2,724,dilan0724,Yapı Kredi,savings,TRY,964.3
acc_000725_1,725,kubra0725,Akbank,current,TRY,4128.03
acc_000726_1,726,murat0726,Halkbank,savings,TRY,1577.14
acc_000727_1,727,gokhan0727,Akbank,savings,TRY,3352.85
acc_000728_1,728,kerem0728,TEB,current,TRY,2460.01
acc_000728_2,728,kerem0728,Halkbank,current,TRY,2473.96
acc_000729_1,729,can0729,Garanti,current,TRY,1019.2
acc_000729_2,729,can0729,İş Bankası,savings,TRY,0.0
acc_000729_3,729,can0729,Enpara,savings,TRY,2630.94
acc_000730_1,730,oguz0730,Enpara,savings,TRY,4006.31
acc_000730_2,730,oguz0730,Yapı Kredi,current,TRY,192.8
acc_000730_3,730,oguz0730,Ziraat,current,TRY,2394.13
acc_000731_1,731,mehmet0731,Halkbank,savings,TRY,2289.13
acc_000732_1,732,esra0732,Akbank,current,TRY,3531.36
acc_000732_2,732,esra0732,VakıfBank,savings,TRY,1745.79
acc_000733_1,733,fatma0733,Yapı Kredi,current,TRY,3761.89
acc_000733_2,733,fatma0733,İş Bankası,current,TRY,1871.12
acc_000734_1,734,eda0734,Enpara,savings,TRY,3350.25
acc_000734_2,734,eda0734,Ziraat,savings,TRY,0.0
acc_000735_1,735,gokhan0735,Halkbank,current,TRY,842.68
acc_000735_2,735,gokhan0735,Enpara,savings,TRY,1239.16
acc_000736_1,736,esra0736,VakıfBank,savings,TRY,1110.03
acc_000736_2,736,esra0736,İş Bankası,current,TRY,3966.06
acc_000737_1,737,naz0737,VakıfBank,current,TRY,4132.17
acc_000737_2,737,naz0737,Akbank,current,TRY,0.0
acc_000737_3,737,naz0737,Halkbank,current,TRY,1119.43
acc_000738_1,738,yigit0738,Halkbank,current,TRY,1139.85
acc_000738_2,738,yigit0738,Yapı Kredi,current,TRY,1529.5
acc_000738_3,738,yigit0738,Akbank,current,TRY,1205.12
acc_000739_1,739,omer0739,Enpara,savings,TRY,2209.09
acc_000739_2,739,omer0739,Halkbank,savings,TRY,2572.27
acc_000739_3,739,omer0739,Ziraat,savings,TRY,2609.86
acc_000740_1,740,elif0740,Garanti,current,TRY,3347.96
acc_000741_1,741,kadir0741,TEB,current,TRY,5039.6
acc_000742_1,742,sila0742,Garanti,current,TRY,0.0
acc_000742_2,742,sila0742,Akbank,savings,TRY,4591.64
acc_000742_3,742,sila0742,Ziraat,current,TRY,1959.25
acc_000743_1,743,ayse0743,Yapı Kredi,savings,TRY,927.55
acc_000743_2,743,ayse0743,İş Bankası,current,TRY,2140.35
acc_000744_1,744,umut0744,Akbank,current,TRY,3552.15
acc_000744_2,744,umut0744,VakıfBank,current,TRY,2381.39
acc_000745_1,745,ayse0745,Yapı Kredi,savings,TRY,1147.81
acc_000745_2,745,ayse0745,TEB,current,TRY,0.0
acc_000745_3,745,ayse0745,Garanti,savings,TRY,1705.7
acc_000746_1,746,yasemin0746,Garanti,current,TRY,5116.16
acc_000746_2,746,yasemin0746,İş Bankası,savings,TRY,136.04
acc_000747_1,747,esra0747,Halkbank,savings,TRY,1683.0
acc_000747_2,747,esra0747,TEB,current,TRY,2992.08
acc_000748_1,748,onur0748,Ziraat,savings,TRY,4684.19
acc_000749_1,749,deniz0749,Halkbank,savings,TRY,2421.05
acc_000749_2,749,deniz0749,DenizBank,current,TRY,2979.04
acc_000750_1,750,yasemin0750,Akbank,current,TRY,6970.64
acc_000751_1,751,tugce0751,Garanti,savings,TRY,1974.34
acc_000751_2,751,tugce0751,VakıfBank,savings,TRY,3782.78
acc_000752_1,752,zeynep0752,Halkbank,current,TRY,587.65
acc_000752_2,752,zeynep0752,DenizBank,savings,TRY,1698.72
